X,Y,Society Name,Machines,Site Name,Full Addre,Site Addre,Town,Country,Territoria,addrtype,addrlocat
174.7590544,-36.8579674,Century Foundation,18,Crook & Flail,5 Mercury Lane Auckland,5 Mercury Lane,Auckland,NZ,Auckland City,street_address,RANGE_INTERPOLATED
174.7713489,-36.8457341,Century Foundation,18,Diva's,1 Anzac Street Auckland,1 Anzac Street,Auckland,NZ,Auckland City,street_address,RANGE_INTERPOLATED
174.6842844,-36.9091219,Century Foundation,18,New Hong Kong Restaurant,32 Totara Avenue New Lynn,32 Totara Avenue,New Lynn,NZ,Auckland City,street_address,RANGE_INTERPOLATED
176.8465149,-39.6444689,Century Foundation,18,Humpyz Bar,21 Hastings Street Hastings,21 Hastings Street,Hastings,NZ,Hastings District,street_address,RANGE_INTERPOLATED
176.8474019,-39.6362543,Century Foundation,18,Jupiters Casino,Cnr Eastbourne & King Street Hastings,Cnr Eastbourne & King Street,Hastings,NZ,Hastings District,route,GEOMETRIC_CENTER
176.8474019,-39.6362543,Century Foundation,18,Shooters Bar & Grill,Cnr Eastbourne & King Street Hastings,Cnr Eastbourne & King Street,Hastings,NZ,Hastings District,route,GEOMETRIC_CENTER
176.8392322,-39.6395783,Century Foundation,18,Tommo's,Cnr Omahu & Pakowhai Rds Hastings,Cnr Omahu & Pakowhai Rds,Hastings,NZ,Hastings District,locality,APPROXIMATE
175.5652945,-40.2275096,Century Foundation,12,Denbigh Hotel,50 Manchester Street Feilding,50 Manchester Street,Feilding,NZ,Manawatu District,street_address,ROOFTOP
174.8420416,-36.934723,Century Foundation,0,Mt Richmond Motor Inn,676 Mt Wellington Highway Otahuhu,676 Mt Wellington Highway,Otahuhu,NZ,Manukau City,street_address,ROOFTOP
174.8970368,-36.9769441,Century Foundation,18,Treasure Chest,"Shop 9, 130 Dawson Road Otara","Shop 9, 130 Dawson Road",Otara,NZ,Manukau City,subpremise,ROOFTOP
174.7217245,-36.7818878,Century Foundation,18,Mavericks Bar,"Level 5, 40-48 Downing Street Glenfield","Level 5, 40-48 Downing Street",Glenfield,NZ,North Shore City,street_address,ROOFTOP
175.6155135,-40.36193,Century Foundation,0,Coachman Hotel,142 Fitzherbert Avenue Palmerston North,142 Fitzherbert Avenue,Palmerston North,NZ,Palmerston North City,street_address,RANGE_INTERPOLATED
176.1692231,-37.6832404,Century Foundation,0,Bahama Hut,19 Wharf Street Tauranga,19 Wharf Street,Tauranga,NZ,Tauranga District,street_address,ROOFTOP
174.7796518,-41.3125424,Century Foundation,0,Lucky's,151 Riddiford Street Newtown,151 Riddiford Street,Newtown,NZ,Wellington City,street_address,ROOFTOP
177.0033308,-38.0642558,Century Foundation,10,Te Puna Wai Hotel,41 Tuhoe Street Taneatua,41 Tuhoe Street,Taneatua,NZ,Whakatane District,street_address,ROOFTOP
174.885971,-40.900557,Century Foundation,24,STORAGE,,,,NZ,,country,APPROXIMATE
170.6218523,-45.8149481,Chicks Society,4,Chicks Hotel,2 Mount Street Port Chalmers,2 Mount Street,Port Chalmers,NZ,Dunedin City,street_address,ROOFTOP
170.5240271,-45.9058997,Chisholm Park Golf Club Inc,4,Chisholm Park Golf Club,16 Tahuna Road Dunedin,16 Tahuna Road,Dunedin,NZ,Dunedin City,street_address,ROOFTOP
172.6421133,-43.5285419,Christchurch Media Club Inc,3,Christchurch Media Club,195 Armagh Street Christchurch,195 Armagh Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.6396175,-43.5276529,Christchurch Police Club Inc,4,Christchurch Police Club Inc,"Central Police Station, Corner Hereford Street & Cambridge Terrace Christchurch","Central Police Station, Corner Hereford Street & Cambridge Terrace",Christchurch,NZ,Christchurch City,route,GEOMETRIC_CENTER
172.6323457,-43.5291139,Christchurch Returned Services Association Inc,9,Christchurch RSA,74 Armagh Street Christchurch,74 Armagh Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.6562965,-43.5117327,Christchurch Richmond MSA Bowling Club,3,Christchurch Richmond MSA Bowling Club,"Petrie Park, 117 Petrie Street Christchurch","Petrie Park, 117 Petrie Street",Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.6352167,-43.529256,Christchurch Workingmens Club & MSA,14,Christchurch Workingmens Club and MSA,202 Oxford Terrace Christchurch,202 Oxford Terrace,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
174.8804168,-36.8619137,Churchill Club Glendowie Inc,5,Churchill Club Glendowie Inc,259 Riddell Road Glendowie,259 Riddell Road,Glendowie,NZ,Auckland City,street_address,ROOFTOP
173.2849522,-41.2755252,City Club Inc,4,City Club,329 Trafalgar Square Nelson,329 Trafalgar Square,Nelson,NZ,Nelson City,street_address,ROOFTOP
172.6117722,-43.5280284,City No.1 Charitable Trust,3,High School Old Boys RFC,5 Ayr Street Christchurch,5 Ayr Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.6352167,-43.529256,City No.1 Charitable Trust,18,Punters Sports Bar,202 Oxford Terrace Christchurch,202 Oxford Terrace,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
174.885971,-40.900557,City No.1 Charitable Trust,1,STORAGE,,,,NZ,,country,APPROXIMATE
174.8435136,-36.9437546,City of Sails Charitable Trust,18,Milestone Bar,336 Great South Road Otahuhu,336 Great South Road,Otahuhu,NZ,Manukau City,street_address,ROOFTOP
174.9322914,-36.8942161,City of Sails Charitable Trust,18,The Prospect of Howick,78  Picton Street Howick,78  Picton Street,Howick,NZ,Manukau City,street_address,ROOFTOP
174.6994807,-37.1400062,Clarks Beach Golf Club (Inc),4,Clarks Beach Golf Club,100 Stevenson Road Clarks Beach,100 Stevenson Road,Clarks Beach,NZ,Franklin District,street_address,ROOFTOP
173.8583501,-39.4542441,Club Hotel Charitable Trust,2,Club Hotel,100 Tasman street Opunake,100 Tasman street,Opunake,NZ,South Taranaki District,street_address,ROOFTOP
174.4316485,-36.6596663,Club Parakai Inc,10,Club Parakai,"167 Parkhurst Road, Parakai","167 Parkhurst Road,",Parakai,NZ,Rodney District,street_address,ROOFTOP
168.3543961,-46.4076908,Club Southland (Inc),15,Club Southland,115 Leet Street Invercargill,115 Leet Street,Invercargill,NZ,Invercargill City,street_address,ROOFTOP
169.7360708,-46.2394364,Clutha District RSA Inc,3,Clutha District RSA,85 Clyde Street Balclutha,85 Clyde Street,Balclutha,NZ,Clutha District,street_address,ROOFTOP
169.3241412,-45.1883295,Clyde Bowling Club Inc,3,Clyde Bowling Club,11 Whitby Street Clyde,11 Whitby Street,Clyde,NZ,Central Otago District,street_address,ROOFTOP
171.5986802,-41.7554475,Coal Town Trust Inc,3,Criterion Trust,Palmerston Street Westport,Palmerston Street,Westport,NZ,Buller District,route,GEOMETRIC_CENTER
176.1520687,-37.7055071,Coastal Sports Club Inc,3,Coastal Sports Club Incorporated,775 Cameron Road Tauranga,775 Cameron Road,Tauranga,NZ,Tauranga District,street_address,ROOFTOP
168.3494483,-46.4055427,Coldstream Club Inc,2,Coldstream Club,72 Victoria Avenue Invercargill,72 Victoria Avenue,Invercargill,NZ,Invercargill City,street_address,ROOFTOP
174.8135479,-36.8830528,College Rifles Rugby Union Football & Sports Club Inc,18,College Rifles Rugby Union Football and Sports Club Incorporated,33 Haast Street Remuera,33 Haast Street,Remuera,NZ,Auckland City,street_address,ROOFTOP
170.087837,-44.2613419,Combined Services Club Twizel Inc,8,Combined Services Club,Ohau Road Twizel,Ohau Road,Twizel,NZ,Mackenzie District,route,GEOMETRIC_CENTER
172.6486391,-43.5263483,Commerce Club (Canty) Inc,7,Commerce Club,277 Kilmore Street Christchurch,277 Kilmore Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
174.7968417,-36.8866823,Commerce Club of Auckland (Inc),7,Commerce Club of Auckland,27-33 Ohinerau Street Remuera,27-33 Ohinerau Street,Remuera,NZ,Auckland City,street_address,ROOFTOP
175.8428383,-37.3900422,Commercial Hotel Charitable Society,18,Commercial Hotel,Seddon Street Waihi,Seddon Street,Waihi,NZ,Hauraki District,route,GEOMETRIC_CENTER
175.3245582,-38.0099573,Commercial Hotel Community Trust,18,Commercial Hotel,97 Alexandra Street Te Awamutu,97 Alexandra Street,Te Awamutu,NZ,Waipa District,street_address,ROOFTOP
174.7851976,-36.9202475,Community Grants Foundation Inc,18,Arthur's,267-273 The Mall Onehunga,267-273 The Mall,Onehunga,NZ,Auckland City,subpremise,ROOFTOP
174.6967128,-36.8979711,Community Grants Foundation Inc,18,Avondale Spiders Bar,"2017-2021 Great North Road, Avondale Auckland","2017-2021 Great North Road, Avondale",Auckland,NZ,Auckland City,street_address,ROOFTOP
174.8296432,-36.8606817,Community Grants Foundation Inc,18,Cobb & Co Restaurant & Bar (Orakei),"Shop 28, Eastridge Shopping Centre, 215 Kepa Road Orakei","Shop 28, Eastridge Shopping Centre, 215 Kepa Road",Orakei,NZ,Auckland City,street_address,ROOFTOP
174.7980127,-36.8931052,Community Grants Foundation Inc,12,Horse & Jockey Restaurant & Bar,"510 Great South Road, Greenlane Auckland","510 Great South Road, Greenlane",Auckland,NZ,Auckland City,street_address,ROOFTOP
174.694244,-36.8953958,Community Grants Foundation Inc,18,Peninsula Motor Hotel,"18 Elm Street, Avondale","18 Elm Street,",Avondale,NZ,Auckland City,street_address,ROOFTOP
174.6827514,-36.9093256,Community Grants Foundation Inc,18,Players 11,24 Totara Avenue New Lynn,24 Totara Avenue,New Lynn,NZ,Auckland City,street_address,ROOFTOP
174.6514904,-36.9108526,Community Grants Foundation Inc,18,Players Bar III,27 Glenmall Place Glen Eden,27 Glenmall Place,Glen Eden,NZ,Auckland City,street_address,RANGE_INTERPOLATED
174.7633315,-36.8484597,Community Grants Foundation Inc,18,Richardson's Tavern,"211 Richardson Road, Owairaka Auckland","211 Richardson Road, Owairaka",Auckland,NZ,Auckland City,locality,APPROXIMATE
174.7795484,-36.8542539,Community Grants Foundation Inc,18,Seattle Bar and Grill,161 Parnell Road Parnell,161 Parnell Road,Parnell,NZ,Auckland City,street_address,ROOFTOP
174.7790254,-36.8658466,Community Grants Foundation Inc,15,Stars Southern California Cuisine,66 Broadway Newmarket,66 Broadway,Newmarket,NZ,Auckland City,street_address,ROOFTOP
174.8879985,-36.9609433,Community Grants Foundation Inc,18,TAB East Tamaki,"263-277 East Tamaki Road, East Tamaki Auckland","263-277 East Tamaki Road, East Tamaki",Auckland,NZ,Auckland City,subpremise,ROOFTOP
174.8558701,-36.8774406,Community Grants Foundation Inc,18,TAB Glen Innes,"219-223 Taniwha Street, Glen Innes Auckland","219-223 Taniwha Street, Glen Innes",Auckland,NZ,Auckland City,street_address,ROOFTOP
172.6454223,-43.5333273,Community Grants Foundation Inc,6,Provincial Tavern,274 Cashel Street Christchurch,274 Cashel Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.6328776,-43.4446864,Community Grants Foundation Inc,18,Robbie's Bar & Bistro (Belfast),812 Main North Road Belfast,812 Main North Road,Belfast,NZ,Christchurch City,street_address,ROOFTOP
172.6287044,-43.4986605,Community Grants Foundation Inc,18,Robbie's Bar & Bistro (Cranford),305 Cranford Street Christchurch,305 Cranford Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.6558368,-43.5406374,Community Grants Foundation Inc,18,Robbie's Bar & Bistro (Lancaster),77 Stevens Street Christchurch,77 Stevens Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.642927,-43.5355596,Community Grants Foundation Inc,10,Southern Blues Bar,198 Madras Street Christchurch,198 Madras Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.6619605,-43.4989353,Community Grants Foundation Inc,18,TAB Shirley,122 Marshlands Road Christchurch,122 Marshlands Road,Christchurch,NZ,Christchurch City,street_address,RANGE_INTERPOLATED
172.6320128,-43.5256814,Community Grants Foundation Inc,10,The Tin Goose,77 Victoria Street Christchurch,77 Victoria Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.6352822,-43.528929,Community Grants Foundation Inc,10,Victoria Park Inn,88-90 Armagh Street Christchurch,88-90 Armagh Street,Christchurch,NZ,Christchurch City,subpremise,ROOFTOP
169.8357773,-46.2834018,Community Grants Foundation Inc,3,Bridge Tavern,Clyde Terrace Kaitangata,Clyde Terrace,Kaitangata,NZ,Clutha District,route,GEOMETRIC_CENTER
169.6582516,-46.4513029,Community Grants Foundation Inc,2,Catlins Inn,21 Riley Street Owaka,21 Riley Street,Owaka,NZ,Clutha District,locality,APPROXIMATE
169.6877434,-45.9131382,Community Grants Foundation Inc,3,Coaches and Horses Tavern,7 Ross Place Lawrence,7 Ross Place,Lawrence,NZ,Clutha District,street_address,ROOFTOP
169.2643348,-45.9434745,Community Grants Foundation Inc,5,Forest Lodge Hotel,Northumberland Street Tapanui,Northumberland Street,Tapanui,NZ,Clutha District,route,GEOMETRIC_CENTER
169.7415815,-46.2371845,Community Grants Foundation Inc,18,Hotel South Otago,13 Clyde Street Balclutha,13 Clyde Street,Balclutha,NZ,Clutha District,street_address,ROOFTOP
169.3696081,-46.2049455,Community Grants Foundation Inc,2,Oak Tree Inn,Gorge Road Clinton,Gorge Road,Clinton,NZ,Clutha District,route,GEOMETRIC_CENTER
169.7147275,-46.2453755,Community Grants Foundation Inc,6,Rosebank Lodge,265 Clyde Street Balclutha,265 Clyde Street,Balclutha,NZ,Clutha District,street_address,ROOFTOP
169.961757,-46.1188881,Community Grants Foundation Inc,6,White Horse Inn,147 Union Street Milton,147 Union Street,Milton,NZ,Clutha District,street_address,ROOFTOP
170.6722107,-45.5951321,Community Grants Foundation Inc,8,Golden Fleece,Main Road Waikouaiti,Main Road,Waikouaiti,NZ,Dunedin City,route,GEOMETRIC_CENTER
170.4915992,-45.8516499,Community Grants Foundation Inc,3,Otago Golf Club,125 Balmacewan Road Dunedin,125 Balmacewan Road,Dunedin,NZ,Dunedin City,street_address,ROOFTOP
170.4708886,-45.9134754,Community Grants Foundation Inc,2,St Clair Golf Club,20 Isadore Road Dunedin,20 Isadore Road,Dunedin,NZ,Dunedin City,street_address,ROOFTOP
168.9341756,-46.088779,Community Grants Foundation Inc,2,Croyden Lodge,Waimea Street Gore,Waimea Street,Gore,NZ,Gore District,route,GEOMETRIC_CENTER
168.8719667,-46.1881667,Community Grants Foundation Inc,12,Falls Hotel,Main Street Mataura,Main Street,Mataura,NZ,Gore District,route,GEOMETRIC_CENTER
168.9563794,-46.0877184,Community Grants Foundation Inc,8,Longford Tavern,Hamilton Street Gore,Hamilton Street,Gore,NZ,Gore District,route,GEOMETRIC_CENTER
168.9456658,-46.0970214,Community Grants Foundation Inc,10,Traffers Inn,18 Hokonui Drive Gore,18 Hokonui Drive,Gore,NZ,Gore District,street_address,ROOFTOP
175.2935359,-37.7936825,Community Grants Foundation Inc,18,The Eastside Tavern,Corner of Cook & Grey Streets Hamilton,Corner of Cook & Grey Streets,Hamilton,NZ,Hamilton City,intersection,APPROXIMATE
176.8543683,-39.6520766,Community Grants Foundation Inc,18,TAB Stortford Lodge,1017 Heretaunga Street Hastings,1017 Heretaunga Street,Hastings,NZ,Hastings District,street_address,ROOFTOP
172.7294662,-43.1530709,Community Grants Foundation Inc,8,Amberley Hotel,84 Carters Road Amberley,84 Carters Road,Amberley,NZ,Hurunui District,street_address,ROOFTOP
173.2741764,-42.812279,Community Grants Foundation Inc,4,Cheviot Hotel,58 Hall Street Cheviot,58 Hall Street,Cheviot,NZ,Hurunui District,street_address,RANGE_INTERPOLATED
172.6404177,-42.9210536,Community Grants Foundation Inc,1,Hawarden Tavern,Cnr Horsley Down & Gladstone Road Hawarden,Cnr Horsley Down & Gladstone Road,Hawarden,NZ,Hurunui District,intersection,APPROXIMATE
174.9800437,-41.1753799,Community Grants Foundation Inc,12,Delaney's Neighbourhood Bar,"5 Young Grove, Stokes Valley Lower Hutt","5 Young Grove, Stokes Valley",Lower Hutt,NZ,Hutt City,street_address,ROOFTOP
174.9453315,-41.2611584,Community Grants Foundation Inc,18,Eddy's on Queen Street Bar and Cafe,13 Queen Street Wainuiomata,13 Queen Street,Wainuiomata,NZ,Hutt City,street_address,ROOFTOP
174.9445043,-41.2592248,Community Grants Foundation Inc,18,Fitzroy Tavern,The Strand Wainuiomata,The Strand,Wainuiomata,NZ,Hutt City,route,GEOMETRIC_CENTER
174.9558679,-41.2755776,Community Grants Foundation Inc,18,Palliser Hotel,Homedale Road Wainuiomata,Homedale Road,Wainuiomata,NZ,Hutt City,route,GEOMETRIC_CENTER
174.890343,-41.2120411,Community Grants Foundation Inc,18,Parrot & Jigger,"Station Village, 499 Hutt Road Lower Hutt","Station Village, 499 Hutt Road",Lower Hutt,NZ,Hutt City,street_address,ROOFTOP
175.0017186,-40.8869606,Community Grants Foundation Inc,15,The Jolly Miller Inn,93 Mazengarb Road Paraparaumu,93 Mazengarb Road,Paraparaumu,NZ,Kapiti Coast District,street_address,ROOFTOP
175.1556186,-40.762215,Community Grants Foundation Inc,15,The Railway Hotel,Arthur Street Otaki,Arthur Street,Otaki,NZ,Kapiti Coast District,route,GEOMETRIC_CENTER
174.8997797,-36.9053315,Community Grants Foundation Inc,3,Pakuranga Combined Bowling Club,"Lloyd Elsmere Park, Pakuranga","Lloyd Elsmere Park,",Pakuranga,NZ,Manukau City,park,APPROXIMATE
174.8577324,-36.979139,Community Grants Foundation Inc,18,St George Tavern,St George Street Papatoetoe,St George Street,Papatoetoe,NZ,Manukau City,route,GEOMETRIC_CENTER
173.2860533,-41.272427,Community Grants Foundation Inc,18,Taylors Hotel,131 Bridge Street Nelson,131 Bridge Street,Nelson,NZ,Nelson City,street_address,ROOFTOP
174.0845936,-39.0558363,Community Grants Foundation Inc,18,The Newcobb Limited (Cobb & Co),198 Courtenay Street New Plymouth,198 Courtenay Street,New Plymouth,NZ,New Plymouth District,street_address,ROOFTOP
174.7217744,-36.7809425,Community Grants Foundation Inc,14,Fielders,"409 Glenfield Road, Glenfield Glenfield","409 Glenfield Road, Glenfield",Glenfield,NZ,North Shore City,street_address,ROOFTOP
174.720907,-36.782031,Community Grants Foundation Inc,18,The North Harbour Arms Tavern,"89-93 Ellice Road, Glenfield Glenfield","89-93 Ellice Road, Glenfield",Glenfield,NZ,North Shore City,sublocality_level_1,APPROXIMATE
175.2088276,-38.1882253,Community Grants Foundation Inc,18,Hotel Otorohanga,10 Te Kanawa Street Otorohanga,10 Te Kanawa Street,Otorohanga,NZ,Otorohanga District,street_address,ROOFTOP
175.6129512,-40.3589911,Community Grants Foundation Inc,18,Central Race Place TAB,76-78 Fitzherbert Street Palmerston North,76-78 Fitzherbert Street,Palmerston North,NZ,Palmerston North City,subpremise,ROOFTOP
174.8419254,-41.1353952,Community Grants Foundation Inc,18,Chicago Steak House,"Shops D & E, 10 Lydney Place North Porirua","Shops D & E, 10 Lydney Place North",Porirua,NZ,Porirua City,route,GEOMETRIC_CENTER
174.8404798,-41.1352946,Community Grants Foundation Inc,18,Maximus Casino Bar,10 Cobham Court Porirua,10 Cobham Court,Porirua,NZ,Porirua City,street_address,ROOFTOP
174.8676947,-41.0920066,Community Grants Foundation Inc,18,Sandbar Pub,103 Mana Esplanade Mana,103 Mana Esplanade,Mana,NZ,Porirua City,street_address,ROOFTOP
174.837775,-41.10877,Community Grants Foundation Inc,18,The Club Bar and Cafe,19 Whitehouse Road Titahi Bay,19 Whitehouse Road,Titahi Bay,NZ,Porirua City,street_address,ROOFTOP
174.8419104,-41.1353775,Community Grants Foundation Inc,18,The Rockze Cafe and Bar,5 Lydney Place Porirua,5 Lydney Place,Porirua,NZ,Porirua City,street_address,RANGE_INTERPOLATED
174.8673684,-41.1434689,Community Grants Foundation Inc,15,Top Tavern,"Bedford Street, Cannons Creek Porirua","Bedford Street, Cannons Creek",Porirua,NZ,Porirua City,route,GEOMETRIC_CENTER
174.4387821,-36.8187816,Community Grants Foundation Inc,3,Muriwai Golf Club,"101 Motutara Road, Muriwai Beach","101 Motutara Road,",Muriwai Beach,NZ,Rodney District,street_address,RANGE_INTERPOLATED
